10.1186/1743-422x-10-91	11.814248085021973	3.4650938510894775
10.1038/srep18030	11.131356239318848	7.299589157104492
10.1371/journal.pone.0018669	7.488308429718018	0.5876955389976501
10.1186/1476-069x-12-115	8.1393404006958	9.558753967285156
10.1371/journal.ppat.1003248	6.654639720916748	-0.7404580116271973
10.1371/journal.pntd.0006628	8.338385581970215	4.2031331062316895
10.1186/s13567-016-0354-9	6.030551910400391	6.278646469116211
10.1186/s12889-017-4515-1	7.0097856521606445	7.486804008483887
10.1371/journal.pbio.1000301	8.751072883605957	7.116687297821045
10.3390/v11090825	8.094533920288086	5.445601463317871
10.3390/v2020547	10.719766616821289	0.9050831198692322
10.1371/journal.pone.0120797	11.729736328125	1.684708595275879
10.3390/v11100940	10.52808666229248	4.717994213104248
10.3390/v11111019	9.151265144348145	2.155517578125
10.1186/1743-422x-9-78	8.552072525024414	4.707090854644775
10.1093/nar/gky812	8.920010566711426	0.10775721818208694
10.1186/1471-2334-9-208	8.039238929748535	5.105851173400879
10.1186/1743-422x-11-39	13.643446922302246	3.5343704223632812
10.1155/2016/4621659	13.113207817077637	2.9304797649383545
10.1186/s12864-017-4106-7	13.177453994750977	1.2297347784042358
10.1074/jbc.m114.602649	7.578514575958252	-0.3328884243965149
10.3389/fmicb.2019.00050	7.593871593475342	-0.7874133586883545
10.1186/1471-2180-13-266	6.642360210418701	-0.1701723039150238
10.18632/oncotarget.19757	9.497916221618652	5.464175224304199
10.18632/oncotarget.23258	9.612091064453125	5.2116780281066895
10.1186/1743-422x-8-380	9.44870376586914	3.502366065979004
10.1186/1745-6215-12-94	4.94235372543335	6.064922332763672
10.1128/jvi.00205-19	12.481956481933594	5.938436985015869
10.1186/1756-8722-2-37	5.67580509185791	3.2067394256591797
10.1371/journal.ppat.1006132	9.91873550415039	-1.1689362525939941
10.1186/1471-2458-12-947	6.345128059387207	7.541024208068848
10.1371/journal.pone.0101209	7.500110626220703	2.4390478134155273
10.1186/1743-422x-11-106	13.63113784790039	3.082526683807373
10.1038/srep22008	7.244734287261963	3.131361961364746
10.1371/journal.pone.0200919	8.34097671508789	0.12656286358833313
10.1371/journal.pone.0109012	5.549944877624512	3.2991690635681152
10.1371/journal.pone.0149468	6.553863048553467	6.9839019775390625
10.3390/vaccines5030023	8.27845287322998	-0.9250681400299072
10.1371/journal.ppat.1006885	11.402937889099121	8.124100685119629
10.1186/1743-422x-8-432	7.1421027183532715	-0.8845699429512024
10.3390/v11070635	6.308028697967529	2.012300491333008
10.1038/s41598-017-17941-7	9.349702835083008	2.5860702991485596
10.1111/cmi.12340	7.150250434875488	3.2127180099487305
10.1186/1746-6148-9-184	11.935093879699707	7.461407661437988
